customer_id,age,workclass,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,Response
710,62,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,3137,0,40,No
8542,53,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
3900,53,Private,Some-college,10,Married-spouse-absent,Sales,Not-in-family,Female,0,0,40,No
8462,34,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,Yes
7835,38,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,3781,0,78,No
873,31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,Yes
15951,52,Private,Some-college,10,Divorced,Other-service,Unmarried,Female,0,0,45,No
14428,44,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,43,No
2944,48,Private,Bachelors,13,Separated,Sales,Not-in-family,Male,0,0,65,Yes
2876,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,30,No
11877,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,No
14455,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,41,Yes
15499,20,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,36,No
9267,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,40,No
134,42,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,41,Yes
7975,27,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
6771,53,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,No
3840,42,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,Yes
5259,30,Federal-gov,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,Male,0,0,48,Yes
14289,19,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,35,No
2795,55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,Yes
2531,47,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Male,0,0,52,Yes
5276,51,Private,9th,5,Never-married,Other-service,Not-in-family,Female,0,0,40,No
10059,38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
9408,37,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
8843,20,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,No
629,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,No
6602,47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,15024,0,45,Yes
9601,29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
13261,42,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Male,0,0,45,No
2288,36,Private,Bachelors,13,Never-married,Sales,Unmarried,Female,0,0,40,No
13394,54,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
15534,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,No
11609,41,Private,Bachelors,13,Divorced,Tech-support,Unmarried,Female,0,0,40,Yes
7388,39,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,50,Yes
8904,64,Without-pay,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,60,Yes
13945,48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,No
3452,61,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,30,No
14644,42,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,46,No
15333,35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,65,Yes
10748,37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
1212,37,Local-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
265,27,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,No
1310,62,Private,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,Female,0,0,35,No
13888,36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Yes
12160,50,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,99999,0,45,Yes
1690,47,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
10290,47,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,72,Yes
15034,55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
5038,58,Private,12th,8,Divorced,Transport-moving,Unmarried,Male,0,0,45,Yes
3923,45,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
2766,47,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,Yes
14787,30,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,No
9099,72,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,Yes
6903,30,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,Yes
6557,21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,No
5161,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,50,Yes
11871,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,4386,0,45,Yes
2331,24,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,7298,0,60,Yes
12041,17,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,20,No
9600,19,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,35,No
1903,30,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Male,0,2559,40,Yes
10628,27,Private,Some-college,10,Married-civ-spouse,Sales,Own-child,Female,0,0,11,No
15619,37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
6376,19,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Female,0,0,30,No
3990,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,Yes
8898,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
597,38,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,0,28,No
13891,38,Self-emp-not-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,Yes
13354,51,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,No
541,55,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,No
358,50,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,80,Yes
11334,42,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,38,No
11715,22,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,No
11084,20,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,32,No
10861,55,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
8402,22,Private,10th,6,Never-married,Other-service,Not-in-family,Female,0,0,35,No
14823,39,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,28,Yes
319,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
6374,67,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,12,No
9715,43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,No
6662,28,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Yes
10962,60,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,No
12861,28,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
1648,20,Private,Some-college,10,Never-married,Sales,Own-child,Male,1055,0,30,No
11545,42,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,25236,0,20,Yes
14087,59,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,7298,0,38,Yes
14938,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,25,No
10921,62,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,70,Yes
7983,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
397,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
15710,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
10936,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,Yes
9591,25,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,0,40,No
9911,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,No
13334,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
15988,29,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,0,0,40,No
15705,72,Local-gov,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Female,0,0,16,No
8948,21,State-gov,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,No
7460,26,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
1443,37,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,Yes
7117,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
2893,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,45,Yes
173,26,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
4779,51,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1977,50,Yes
12223,36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
3485,33,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,35,No
6221,49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,5013,0,40,No
12139,48,Local-gov,Bachelors,13,Divorced,Protective-serv,Not-in-family,Female,0,0,43,Yes
10512,17,Private,12th,8,Never-married,Other-service,Own-child,Female,0,0,30,No
11811,28,Private,Some-college,10,Never-married,Craft-repair,Unmarried,Male,0,0,48,No
5107,21,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,40,No
6978,44,Local-gov,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,No
3879,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,No
9180,48,Private,9th,5,Married-civ-spouse,Sales,Husband,Male,0,0,40,No
10524,41,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,50,Yes
2027,37,Private,HS-grad,9,Divorced,Tech-support,Unmarried,Female,1151,0,40,No
10452,40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
13745,53,Private,HS-grad,9,Widowed,Tech-support,Not-in-family,Male,0,0,39,Yes
5112,44,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
16265,64,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Not-in-family,Male,0,0,32,No
13995,27,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,38,No
8067,63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
13758,57,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
9394,69,Private,7th-8th,4,Divorced,Sales,Not-in-family,Female,0,0,40,No
6627,29,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,7298,0,40,Yes
4666,31,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
12114,66,Private,HS-grad,9,Widowed,Transport-moving,Not-in-family,Male,0,0,22,No
13158,43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
10314,39,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
11069,21,Private,Some-college,10,Never-married,Other-service,Unmarried,Male,0,0,40,No
8129,27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,3464,0,35,No
4614,30,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,No
13994,45,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Male,27828,0,50,Yes
13843,52,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Yes
3145,24,Private,1st-4th,2,Never-married,Farming-fishing,Own-child,Female,0,0,40,No
2300,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,60,No
4506,51,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,50,Yes
1398,48,Federal-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,Female,0,0,40,No
4428,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
1507,47,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,48,Yes
8572,49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,55,Yes
12714,56,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,55,Yes
12745,36,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Yes
9602,43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,2377,50,No
2737,57,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,Yes
16261,27,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,45,No
10529,39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1848,42,Yes
3748,42,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,25,No
6809,24,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,35,No
14579,22,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,No
2959,37,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,No
6519,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
1852,20,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,20,No
6879,31,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,30,No
15576,27,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,No
11479,24,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,37,No
13370,46,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Yes
5740,41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,5013,0,30,No
154,22,Private,11th,7,Never-married,Craft-repair,Unmarried,Male,0,0,40,No
13348,25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
13145,32,Self-emp-inc,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,Female,10520,0,80,Yes
4606,37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,No
7642,32,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Male,0,0,53,No
1603,63,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,3471,0,45,No
1790,65,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,Male,0,0,55,No
14851,35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,3103,0,40,Yes
8172,22,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,No
9198,31,Private,Some-college,10,Divorced,Other-service,Not-in-family,Male,0,0,50,No
14973,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
5489,52,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,No
12448,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Female,0,1902,28,Yes
16280,44,Private,Bachelors,13,Divorced,Adm-clerical,Own-child,Male,5455,0,40,No
1924,69,Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,Female,1848,0,50,No
1055,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
13102,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,65,Yes
10847,35,State-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,No
5967,19,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,18,No
14959,41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,30,Yes
1487,39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,Yes
10255,38,Private,Some-college,10,Divorced,Tech-support,Unmarried,Female,0,1726,40,No
12909,23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,No
7160,58,Private,Prof-school,15,Divorced,Tech-support,Unmarried,Male,0,0,40,Yes
805,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
9110,26,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,2635,0,35,No
2653,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
12371,35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,No
14794,26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,No
10191,67,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Female,0,0,35,No
5532,28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,Yes
9828,46,Private,1st-4th,2,Widowed,Other-service,Unmarried,Female,0,0,40,No
12321,30,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,30,No
3341,43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,44,Yes
7680,42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
8828,58,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,Yes
11955,61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
3076,31,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,37,No
14396,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
243,19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,12,No
9231,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,No
8317,54,Private,Bachelors,13,Divorced,Sales,Not-in-family,Female,8614,0,40,Yes
7186,55,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,Female,8614,0,40,Yes
13330,44,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,10520,0,50,Yes
6529,28,Local-gov,Some-college,10,Never-married,Sales,Not-in-family,Male,0,1669,90,No
3616,52,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,1887,40,Yes
10945,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,Yes
9312,46,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,No
14112,32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
1086,48,Self-emp-not-inc,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,45,No
10513,51,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,7298,0,40,Yes
2977,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,20,Yes
10042,24,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,45,No
4372,44,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
5324,19,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,Female,0,0,32,No
9126,23,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,No
6019,37,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,No
15966,46,Self-emp-not-inc,Bachelors,13,Separated,Other-service,Unmarried,Female,0,0,45,No
9387,27,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,No
1600,26,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
666,43,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Female,0,0,32,Yes
4551,45,Private,11th,7,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
5851,27,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,Yes
10377,38,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
5909,31,Private,HS-grad,9,Never-married,Tech-support,Unmarried,Female,0,0,40,No
4411,62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
9431,43,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,Yes
1991,65,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,25,No
6462,20,Private,11th,7,Never-married,Craft-repair,Own-child,Male,0,0,40,No
14184,17,Private,10th,6,Never-married,Other-service,Other-relative,Male,0,0,15,No
3894,27,Private,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,32,No
2680,35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,No
11052,53,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
10123,30,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,72,Yes
4636,67,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Female,6723,0,40,No
3633,23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,No
11919,64,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,15,No
4588,24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,No
1243,42,Private,9th,5,Divorced,Other-service,Unmarried,Female,0,0,40,No
13030,57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1740,40,No
6238,33,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,60,No
5951,66,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,38,No
1655,56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,Yes
7563,52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
1346,58,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,Yes
13120,49,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,46,No
13841,47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,40,Yes
10660,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
14262,30,Private,Some-college,10,Never-married,Sales,Unmarried,Male,0,0,60,No
12264,19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,30,No
13788,51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,Yes
16200,20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,No
7352,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
5298,38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,43,No
16114,39,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,48,Yes
8528,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
8924,40,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
13152,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
5603,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,99,No
9891,40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,Yes
15704,61,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,No
6201,40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
15016,49,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,60,Yes
12812,35,Private,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,30,No
12787,23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,No
10520,31,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,55,Yes
15167,46,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,No
9540,29,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Female,0,0,40,No
10413,20,Private,Some-college,10,Never-married,Priv-house-serv,Own-child,Female,0,0,45,No
2512,52,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,30,No
12721,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,3103,0,40,Yes
10435,42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,52,Yes
2858,47,Private,11th,7,Divorced,Transport-moving,Not-in-family,Female,0,0,40,No
8732,56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,70,No
8454,31,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,No
404,27,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,36,No
12394,37,Private,Prof-school,15,Married-civ-spouse,Other-service,Wife,Female,0,0,60,Yes
4352,21,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,40,No
14308,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
1575,25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,4416,0,45,No
1925,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,50,Yes
814,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
5855,50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,51,Yes
1059,54,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,Male,0,0,50,No
2173,39,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,31,Yes
1778,39,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,Male,0,0,40,No
11741,27,Private,HS-grad,9,Separated,Sales,Own-child,Male,0,0,40,No
